_id,business_name,group,current_category,current_categories,current_display_categories,proposed_display_categories,source_field,source_value,exact_mapping_rule,confidence,public_search_fields_before,projected_public_search_eligibility_after,manual_review_required,why_public_or_not
"698ff8647af60943e08680fc","Queens of Kings Barbershop & Beauty Salon","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""queens-of-kings-barbershop-beauty-salon-az-phoenix"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Queens of Kings Barbershop & Beauty Salon"",""address"":""1610 E Bell Rd Suite 104, Phoenix, AZ 85022"",""city"":""Phoenix"",""state"":""AZ""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e08680fd","Tailored by Emmanuel","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""tailored-by-emmanuel-az-phoenix"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Tailored by Emmanuel"",""address"":""Phoenix, AZ 85042"",""city"":""Phoenix"",""state"":""AZ""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e08680fe","The Ol' Clip Joint","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""the-ol-clip-joint-az-phoenix"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Ol' Clip Joint"",""address"":""5620 N 7th St, Phoenix, AZ 85014"",""city"":""Phoenix"",""state"":""AZ""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e08680ff","CrownD Barber Lounge","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""crownd-barber-lounge-ca-hawthorne"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""CrownD Barber Lounge"",""address"":""13424 Hawthorne Blvd, Hawthorne, CA 90250"",""city"":""Hawthorne"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868100","In The Cut Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""in-the-cut-barbershop-ca-north-hollywood"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""In The Cut Barbershop"",""address"":""11300 Magnolia Blvd #6, North Hollywood, CA 91601"",""city"":""North Hollywood"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868101","Brandon's Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""brandons-barbershop-ca-sacramento"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Brandon's Barbershop"",""address"":""1510 16th St, Sacramento, CA 95814"",""city"":""Sacramento"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868102","Bus Stop Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""bus-stop-barbershop-ca-san-francisco"",""slug"":""bus-stop-barbershop-ca-san-francisco"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Bus Stop Barbershop"",""address"":""1222 Harrison St, San Francisco, CA 94103"",""city"":""San Francisco"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868103","Cherry Waves Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""cherry-waves-barbershop-ca-san-francisco"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Cherry Waves Barbershop"",""address"":""421 Haight St, San Francisco, CA 94117"",""city"":""San Francisco"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868104","On Stage Cuts and Styles","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""on-stage-cuts-and-styles-co-denver"",""slug"":""on-stage-cuts-and-styles-co-denver"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""On Stage Cuts and Styles"",""address"":""910 16th St Mall #523, Denver, CO 80202"",""city"":""Denver"",""state"":""CO""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868105","Supreme Style Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""supreme-style-barbershop-co-denver"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Supreme Style Barbershop"",""address"":""7520 E Colfax Ave, Denver, CO 80220"",""city"":""Denver"",""state"":""CO""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868106","The Montbello Barbers","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""the-montbello-barbers-co-denver"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Montbello Barbers"",""address"":""4848 Chambers Rd, Denver, CO 80239"",""city"":""Denver"",""state"":""CO""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868107","Mr. Lee's Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""mr-lees-barber-shop-co-fort-collins"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Mr. Lee's Barber Shop"",""address"":""528 S College Ave, Fort Collins, CO 80524"",""city"":""Fort Collins"",""state"":""CO""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868108","XAAK's Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""xaaks-barbershop-co-loveland"",""slug"":""xaaks-barbershop-co-loveland"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""XAAK's Barbershop"",""address"":""136 W 4th St, Loveland, CO 80537"",""city"":""Loveland"",""state"":""CO""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868109","Turn' N Headz Barbershop & Beauty Salon","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""turn-n-headz-barbershop-beauty-salon-ct-bridgeport"",""slug"":""turn-n-headz-barbershop-beauty-salon-ct-bridgeport"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Turn' N Headz Barbershop & Beauty Salon"",""address"":""124 Boston Ave, Bridgeport, CT 6606.0"",""city"":""Bridgeport"",""state"":""CT""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086810a","Nu Style Cut Creators","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""nu-style-cut-creators-ct-hartford"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Nu Style Cut Creators"",""address"":""Hartford, CT 6106.0"",""city"":""Hartford"",""state"":""CT""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086810b","Mikes Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""mikes-barber-shop-ct-middletown"",""slug"":""mikes-barber-shop-ct-middletown"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Mikes Barber Shop"",""address"":""749 Saybrook Rd, Middletown, CT 6457.0"",""city"":""Middletown"",""state"":""CT""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086810c","Family First","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""family-first-ct-waterbury"",""slug"":""family-first-ct-waterbury"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Family First"",""address"":""509 Frost Rd, Waterbury, CT 6705.0"",""city"":""Waterbury"",""state"":""CT""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086810d","Shawne's Mane Attraction","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""shawnes-mane-attraction-ct-waterbury"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Shawne's Mane Attraction"",""address"":""Waterbury, CT 6705.0"",""city"":""Waterbury"",""state"":""CT""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086810e","Doc The Barber (J Style's Barber Shop)","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""doc-the-barber-j-styles-barber-shop-de-dover"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Doc The Barber (J Style's Barber Shop)"",""address"":""1032 Little Creek Rd, Dover, DE 19901"",""city"":""Dover"",""state"":""DE""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e086810f","Haven House Of Hair & Shalom Styles Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""haven-house-of-hair-shalom-styles-barbershop-de-dover"",""slug"":""haven-house-of-hair-shalom-styles-barbershop-de-dover"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Haven House Of Hair & Shalom Styles Barbershop"",""address"":""1365 N Dupont Hwy, Dover, DE 19901"",""city"":""Dover"",""state"":""DE""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868110","Mature Male Barber Suite","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""mature-male-barber-suite-de-new-castle"",""slug"":""mature-male-barber-suite-de-new-castle"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Mature Male Barber Suite"",""address"":""166 S Dupont Hwy Suite 500, New Castle, DE 19720"",""city"":""New Castle"",""state"":""DE""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868111","MT Barber Shop LLC","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""mt-barber-shop-llc-de-newark"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""MT Barber Shop LLC"",""address"":""73 Marrows Rd, Newark, DE 19713"",""city"":""Newark"",""state"":""DE""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868112","Black Visionary Designers Barber Salon","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""black-visionary-designers-barber-salon-de-wilmington"",""slug"":""black-visionary-designers-barber-salon-de-wilmington"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Black Visionary Designers Barber Salon"",""address"":""Wilmington, DE 19801"",""city"":""Wilmington"",""state"":""DE""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868113","Clean Kutz Barber Shop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""clean-kutz-barber-shop-fl-cape-coral"",""slug"":""clean-kutz-barber-shop-fl-cape-coral"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Clean Kutz Barber Shop"",""address"":""2003 Del Prado Blvd S, Cape Coral, FL"",""city"":""Cape Coral"",""state"":""FL""}","unchanged","false","part_of_complete_332_public_population"
"698ff8647af60943e0868114","Top-Notch Barbershop","protected","","Barbershop","","Beauty, Grooming and Personal Care","categories","Barbershop","direct:barbershop","high","{""status"":""approved"",""approved"":null,""alias"":""top-notch-barbershop-fl-jacksonville"",""slug"":""top-notch-barbershop-fl-jacksonville"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Top-Notch Barbershop"",""address"":""205 N Julia St Suite 101, Jacksonville, FL"",""city"":""Jacksonville"",""state"":""FL""}","unchanged","false","part_of_complete_332_public_population"
