_id,protected_or_non_protected,current_business_name,researched_business_name,current_address,researched_address,current_phone,researched_phone,current_website,researched_website,current_category_fields,proposed_category_fields,operating_status,duplicate_status,matched_existing_record_id,source_url_1,source_url_2,evidence_summary,confidence,current_exclusion_reason,fixes_required,approval_ready,manual_review_required,projected_public_search_eligibility,date_researched,protected_live_eligibility_before,business_name_missing_before,identified_missing_name,inferred_name_method,inferred_name_confidence,category_inference_confidence,exact_phone,exact_website_domain,normalized_address_key,alias_or_slug,raw_snapshot_hash,identity_evidence_count,strong_identity_evidence_count,has_officialish_source
"67c9ead1818d604b84e5a621","non-protected","Sattdown Jamaican Grill Studio City","Sattdown Jamaican Grill Studio City","11320 Ventura Blvd Studio City, CA 91604, CA","11320 Ventura Blvd Studio City, CA 91604","818-766-3696","8187663696","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73df01d08a04e139a9ec1","","","address:11320 Ventura Blvd Studio City, CA 91604 | phone:818-766-3696 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","8187663696","","","sattdown-jamaican-grill-studio-city","438535dbafb3a45143f54080548e34418ade6309","3","2","false"
"67f73dec1d08a04e139a9dec","non-protected","","","1580 Centinela Ave Inglewood, CA 90302, CA","1580 Centinela Ave Inglewood, CA 90302","310-674-1545","3106741545","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a543","","","address:1580 Centinela Ave Inglewood, CA 90302 | phone:310-674-1545 | description:Fresh Ethiopian Restaurant, 1580 Centinela Ave., Inglewood, (310) 674-1545 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","3106741545","","","fresh-ethiopian-restaurant-inglewood","c61b32057973cf4f05b83fa13fc164ccf451d56a","2","2","false"
"67c9ead1818d604b84e5a623","non-protected","Simply Wholesome Los Angeles","Simply Wholesome Los Angeles","4508 W Slauson Ave Los Angeles, CA 90043, CA","4508 W Slauson Ave Los Angeles, CA 90043","323-294-2144","3232942144","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73df01d08a04e139a9eca","","","address:4508 W Slauson Ave Los Angeles, CA 90043 | phone:323-294-2144 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","3232942144","","","simply-wholesome-los-angeles","71c63a7618a870c78084f1636e015af905df5bd5","3","2","false"
"67f73dec1d08a04e139a9ca7","non-protected","whit hazen","whit hazen","1022 Waterloo St Los Angeles, CA 90026, CA","1022 Waterloo St Los Angeles, CA 90026","213-309-8851","2133098851","http://www.whithazen.com/contact","http://www.whithazen.com/contact","{""category"":null,""categories"":""Gym, Fitness Health and Wellness"",""display_categories"":""Gym, Fitness Health and Wellness""}","{""category"":null,""categories"":""Gym, Fitness Health and Wellness"",""display_categories"":""Gym, Fitness Health and Wellness""}","pending","unrelated businesses with similar names","67f73df01d08a04e139a9f27","http://www.whithazen.com/contact","","address:1022 Waterloo St Los Angeles, CA 90026 | phone:213-309-8851 | website:http://www.whithazen.com/contact | description:Whit McClure’s boutique floral design studio specializes in seasonally inspired florals for weddings and events. (213) 309-8851, whithazen.com | category:Gym, Fitness Health and Wellness | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","","2133098851","whithazen.com","","","4806b4e6d0b7f714539c6b5cf6c4699a1314f840","4","3","true"
"67f73dec1d08a04e139a9d1f","non-protected","","","1049 Aviation Blvd, Hermosa Beach, CA 90254, CA","1049 Aviation Blvd, Hermosa Beach, CA 90254","13107982672","3107982672","","","{""category"":null,""categories"":""Hair Salons"",""display_categories"":""Beauty, Grooming and Personal Care""}","{""category"":null,""categories"":""Hair Salons"",""display_categories"":""Beauty, Grooming and Personal Care""}","pending","exact duplicate","67c9ead1818d604b84e5a46d","","","address:1049 Aviation Blvd, Hermosa Beach, CA 90254 | phone:13107982672 | description:Hair Salons | category:Beauty, Grooming and Personal Care | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","3107982672","","","the-londoner-by-anthony-morrison-hermosa-beach-2","c58ab9fcbba90bbb7b750ac33141311416684bed","2","2","false"
"67f73dec1d08a04e139a9e2e","non-protected","","Specializing in modern African","4438 W Slauson Ave Los Angeles, CA 90043, CA","4438 W Slauson Ave Los Angeles, CA 90043","323-294-8151","3232948151","","","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","exact duplicate","67c9ead1818d604b84e5a587","","","address:4438 W Slauson Ave Los Angeles, CA 90043 | phone:323-294-8151 | description:Specializing in modern African-inspired fashions and run by second-generation owners Kay and Bo Anuluoha, whose handiwork appeared both on-screen and at the red | category:Shopping | name_inference:description_lead | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","populate business_name; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","true","description_lead","medium","high","3232948151","","","kutula-by-africana-los-angeles","aa4106ff5ab7453d3690c93ec393594ee62652e2","3","2","false"
"67f73dec1d08a04e139a9cfe","protected","steve jones cruises los angeles 4","steve jones cruises los angeles 4","Los Angeles, CA 90037, Los Angeles, CA","Los Angeles, CA 90037","888-749-5117","8887495117","https://www.yelp.com/biz/steve-jones-cruises-los-angeles-4","https://www.yelp.com/biz/steve-jones-cruises-los-angeles-4","{""category"":null,""categories"":""Travel Services"",""display_categories"":""Services""}","{""category"":null,""categories"":""Travel Services"",""display_categories"":""Services""}","approved","exact duplicate","67f73dec1d08a04e139a9cef","https://www.yelp.com/biz/steve-jones-cruises-los-angeles-4","","address:Los Angeles, CA 90037 | phone:888-749-5117 | website:https://www.yelp.com/biz/steve-jones-cruises-los-angeles-4 | category:Services | name_inference:existing | duplicate:exact duplicate:exact_website_domain+exact_address","verified","duplicate","add description; deduplicate before approval","false","false","false","2026-06-21","true","false","false","existing","verified","","8887495117","yelp.com","los angeles ca 90037|los angeles|ca","steve-jones-cruises-los-angeles-4","1c09ab91fa63e7341240887b4d2f78a333ba909e","4","3","true"
"67f73dec1d08a04e139a9d38","non-protected","","","17531 S Central Ave, Ste D & E, Carson, CA 90746, CA","17531 S Central Ave, Ste D & E, Carson, CA 90746","13108002348","3108002348","","","{""category"":null,""categories"":""Cosmetics & Beauty Supply"",""display_categories"":""Beauty, Grooming and Personal Care""}","{""category"":null,""categories"":""Cosmetics & Beauty Supply"",""display_categories"":""Beauty, Grooming and Personal Care""}","pending","exact duplicate","67c9ead1818d604b84e5a48d","","","address:17531 S Central Ave, Ste D & E, Carson, CA 90746 | phone:13108002348 | description:Cosmetics & Beauty Supply | category:Beauty, Grooming and Personal Care | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","3108002348","","","temple-beauty-supply-carson-2","917ca62a5984d3fd198d46a738c2ccbd7cd3edb1","2","2","false"
"67c9ead1818d604b84e5a625","non-protected","Sip And Sonder Inglewood","Sip And Sonder Inglewood","108 S Market St Inglewood, CA 90301, CA","108 S Market St Inglewood, CA 90301","","","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73df01d08a04e139a9ecb","","","address:108 S Market St Inglewood, CA 90301 | description:Two lawyers, Amanda-Jane Thomas and Shanita Nicholas, became friends and launched Sip and Sonder, an entrepreneurial and creative hub that also houses a coffee  | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","","","","sip-and-sonder-inglewood","4d143ea8252700f00962d4ed4a5f1a2d9d75658b","2","1","false"
"67c9ead1818d604b84e5a624","non-protected","","","","","424-785-4212","4247854212","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67f73dec1d08a04e139a9c3d","","","phone:424-785-4212 | category:Restaurants | duplicate:unrelated businesses with similar names:exact_phone","unresolved","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","false","","","high","4247854212","","","","62d0a0c0ccfc9cb2b7330bba7d65962fbd6c77e4","1","1","false"
"67f73dec1d08a04e139a9e13","non-protected","","","","","","","","","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","none","","","","description:fun and quirky women’s accessories | category:Shopping","unresolved","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","false","","","high","","","","","1e14e654ea7054819f3c14beeb7bc2876d206d16","0","0","false"
"67f73dec1d08a04e139a9df4","non-protected","","","4101 McGowen St Ste 155 Long Beach, CA 90808, CA","4101 McGowen St Ste 155 Long Beach, CA 90808","562-420-5637","5624205637","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67c9ead1818d604b84e5a54e","","","address:4101 McGowen St Ste 155 Long Beach, CA 90808 | phone:562-420-5637 | category:Restaurants | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","true","false","","","high","5624205637","","","georgias-restaurant-long-beach","e2c65ec5c720517bb9ee459f8e7216e88430da50","2","2","false"
"67f73dec1d08a04e139a9c9a","non-protected","voodoo vegan","voodoo vegan","Los Angeles, CA 90047, CA","Los Angeles, CA 90047","310-437-9632","3104379632","https://www.yelp.com/biz/voodoo-vegan","https://www.yelp.com/biz/voodoo-vegan","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","unrelated businesses with similar names","67c9ead1818d604b84e5a683","https://www.yelp.com/biz/voodoo-vegan","","address:Los Angeles, CA 90047 | phone:310-437-9632 | website:https://www.yelp.com/biz/voodoo-vegan | category:Restaurants | name_inference:existing | duplicate:unrelated businesses with similar names:exact_phone","high","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","false","false","existing","verified","high","3104379632","yelp.com","","","ce01eacd872da93028482246eae53e27579e5d6a","4","3","true"
"67f73dec1d08a04e139a9ccb","protected","la crème de la crème concierge and management los angeles 2","la crème de la crème concierge and management los angeles 2","Los Angeles, CA 90015, Los Angeles, CA","Los Angeles, CA 90015","202-596-5548","2025965548","https://www.yelp.com/biz/la-cr%C3%A8me-de-la-cr%C3%A8me-concierge-and-management-los-angeles-2","https://www.yelp.com/biz/la-cr%C3%A8me-de-la-cr%C3%A8me-concierge-and-management-los-angeles-2","{""category"":null,""categories"":""Party & Event Planning"",""display_categories"":""Services""}","{""category"":null,""categories"":""Party & Event Planning"",""display_categories"":""Services""}","approved","exact duplicate","67f73dec1d08a04e139a9cd1","https://www.yelp.com/biz/la-cr%C3%A8me-de-la-cr%C3%A8me-concierge-and-management-los-angeles-2","","address:Los Angeles, CA 90015 | phone:202-596-5548 | website:https://www.yelp.com/biz/la-cr%C3%A8me-de-la-cr%C3%A8me-concierge-and-management-los-angeles-2 | category:Services | name_inference:existing | duplicate:exact duplicate:exact_website_domain+exact_address","verified","duplicate","add description; deduplicate before approval","false","false","false","2026-06-21","true","false","false","existing","verified","","2025965548","yelp.com","los angeles ca 90015|los angeles|ca","la-creme-de-la-creme-concierge-and-management-los-angeles-2","ff5e8aa7b5e2faea5c1b568cb1715bfc860186f1","4","3","true"
