_id,business_name,group,current_category,current_categories,current_display_categories,proposed_display_categories,source_field,source_value,exact_mapping_rule,confidence,public_search_fields_before,projected_public_search_eligibility_after,manual_review_required,why_public_or_not
"67c9ead1818d604b84e5a671","Totos African Cuisine Van Nuys","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""totos-african-cuisine-van-nuys"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Totos African Cuisine Van Nuys"",""address"":""15355 Sherman Way Van Nuys, CA 91406"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a680","","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":22,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a676","","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":22,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a66f","Thrive Health Lab Windsor Hills","remaining","","Gym, Fitness Health and Wellness","Gym, Fitness Health and Wellness","","","","","","{""status"":""approved"",""approved"":null,""alias"":""thrive-health-lab-windsor-hills"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Thrive Health Lab Windsor Hills"",""address"":""3701 W 54th St Windsor Hills, CA 90043"",""city"":"""",""state"":""CA""}","unchanged","false","incomplete_listing"
"67f73dec1d08a04e139a9d15","","remaining","","Wigs, Hair Extensions","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":""hair-queen-la-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""5363 Wilshire Blvd, Los Angeles, CA 90036"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a67f","Union Pasadena","remaining","","Restaurants","Restaurants","","","","","","{""status"":""approved"",""approved"":null,""alias"":""union-pasadena"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Union Pasadena"",""address"":""37 E Union St Pasadena, CA 91103"",""city"":"""",""state"":""CA""}","unchanged","false","incomplete_listing"
"67f73dec1d08a04e139a9d79","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""beyond-vegan-los-angeles-2"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""485 S Fairfax Ave Los Angeles, CA 90036"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a66e","Time 2 Grub Lancaster 4","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""time-2-grub-lancaster-4"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Time 2 Grub Lancaster 4"",""address"":""1140 Commerce Center Dr Ste P11 inside Sol Plaza Boutique Mall Lancaster, CA 93534"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a67e","","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":33,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9d32","","remaining","","Hair Stylists","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":""cocoaloveshair-torrance"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""21250 Hawthorne Blvd, Ste 170, Studio 305, Torrance, CA 90503"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73dec1d08a04e139a9d47","","remaining","","Barbershop","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":""the-galaxy-hair-salon-barbershop-carson"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""234 E Carson St, Ste 1, Carson, CA 90745"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73dec1d08a04e139a9d7d","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""billionaire-burger-boyz-compton"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""811 S Long Beach Blvd Compton, CA 90221"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a66d","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""9030 Owensmouth Ave Canoga Park, CA 91304"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a67b","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":33,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""6130 S AVALON BLVD 126. LOS ANGELES, CA 90022"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a681","Twins Smoke House Bbq Long Beach","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""twins-smoke-house-bbq-long-beach"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Twins Smoke House Bbq Long Beach"",""address"":""1555 W Willow St Long Beach, CA 90810"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a684","Undergrind Cafe Los Angeles","remaining","","Restaurants","Restaurants","","","","","","{""status"":""approved"",""approved"":null,""alias"":""undergrind-cafe-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Undergrind Cafe Los Angeles"",""address"":""2713 S Robertson Blvd Los Angeles, CA 90034"",""city"":"""",""state"":""CA""}","unchanged","false","incomplete_listing"
"67c9ead1818d604b84e5a66c","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":11,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a672","","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":22,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a677","Tomorrows Aeronautical Museum Compton","remaining","","Museums, Cultural Institutions, and Shared Spaces","Museums, Cultural Institutions, and Shared Spaces","","","","","","{""status"":""approved"",""approved"":null,""alias"":""tomorrows-aeronautical-museum-compton"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Tomorrows Aeronautical Museum Compton"",""address"":""961 W Alondra Blvd Compton, CA 90220"",""city"":"""",""state"":""CA""}","unchanged","false","incomplete_listing"
"67c9ead1818d604b84e5a683","Voodoo Vegan Los Angeles","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""voodoo-vegan-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Voodoo Vegan Los Angeles"",""address"":""Los Angeles, CA 90047"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a67c","Uncle Andres Bbq Studio City","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""uncle-andres-bbq-studio-city"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Uncle Andres Bbq Studio City"",""address"":""11715 Moorpark St Studio City, CA 91604"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73dec1d08a04e139a9e2a","","remaining","","Gym, Fitness Health and Wellness","Gym, Fitness Health and Wellness","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""11218 La Maida St North Hollywood, CA 91601"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a688","","remaining","","Gym, Fitness Health and Wellness","Gym, Fitness Health and Wellness","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""1022 Waterloo St Los Angeles, CA 90026"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9c6a","the jerk spot","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""the jerk spot"",""address"":""9006 Venice Blvd Culver City, CA 90232"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67f73dec1d08a04e139a9dab","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""chicken-n-chips-los-angeles-2"",""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""2728 Fletcher Dr Los Angeles, CA 90039"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a68f","Woodys Bar B Que Los Angeles","remaining","","Restaurants","Restaurants","","","","","","{""status"":""approved"",""approved"":null,""alias"":""woodys-bar-b-que-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Woodys Bar B Que Los Angeles"",""address"":""3446 W Slauson Ave Los Angeles, CA 90043"",""city"":"""",""state"":""CA""}","unchanged","false","incomplete_listing"
"67c9ead1818d604b84e5a693","","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":22,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":"""",""city"":"""",""state"":""""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a686","Watts Burgers Los Angeles","remaining","","Restaurants","Restaurants","","","","","","{""status"":""approved"",""approved"":null,""alias"":""watts-burgers-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Watts Burgers Los Angeles"",""address"":""10203 S Central Ave Los Angeles, CA 90002"",""city"":"""",""state"":""CA""}","unchanged","false","incomplete_listing"
"67f73dec1d08a04e139a9c4c","sweet red peach","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""sweet red peach"",""address"":""1035 S Prairie Ave Unit 2 Inglewood, CA 90301"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a68a","Whos Hungry Caribbean Restaurant Los Angeles","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""whos-hungry-caribbean-restaurant-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Whos Hungry Caribbean Restaurant Los Angeles"",""address"":""2959 Crenshaw Blvd Los Angeles, CA 90016"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67f73dec1d08a04e139a9c9b","urban comfort foods","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""urban comfort foods"",""address"":""6130 S AVALON BLVD 126. LOS ANGELES, CA 90022"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
